Id,Thứ,Ngày,Thứ tự công ty,Mã khách hàng,Site ăn,Bếp thực hiện,Suất ăn phục vụ,Ca,Số lượng khách hàng dự kiến,Số lượng chốt ngày liền trước,Số lượng máy tính dự kiến,Số lượng được phê duyệt,Tổng số lượng phần ăn để đặt hàng,Ghi chú,Chị Nga duyệt,Trạng thái duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu số lượng đặt ngày trước đó,Món mặn 1 Tên,Món mặn 1 tên - vị trí,Món mặn 1 SL,Món mặn 2 Tên,Món mặn 2 tên - vị trí,Món mặn 2 SL,Món mặn 3 Tên,Món mặn 3 tên - vị trí,Món mặn 3 SL,Món mặn 4 Tên,Món mặn 4 tên - vị trí,Món mặn 4 SL,Món mặn 5 Tên,Món mặn 5 tên - vị trí,Món mặn 5 SL,Món mặn 6 Tên,Món mặn 6 tên - vị trí,Món mặn 6 SL,Món chay 1 Tên,Món chay 1 tên - vị trí,Món chay 1 SL,Món chay 2 Tên,Món chay 2 tên - vị trí,Món chay 2 SL,Món chay 3 Tên,Món chay 3 tên - vị trí,Món chay 3 SL,Món nước 1 Tên,Món nước 1 tên - vị trí,Món nước 1 SL,Món nước 2 Tên,Món nước 2 tên - vị trí Copy,Món nước 2 SL,Món canh 1 Tên,Món canh 1 tên - vị trí,Món canh 1 SL,Món xào/luộc 1 Tên,Món xào/luộc 1 tên - vị trí,Món xào/luộc 1 SL,Món xào/luộc 2 Tên,Món xào/luộc 2 tên - vị trí,Món xào luộc 2 SL,Món tráng miệng 1 Tên,Món tráng miệng 1 tên - vị trí,Món tráng miệng 1 SL,Món mì sữa 1 Tên,Món mì sữa 1 SL,Món cháo Tên,Món cháo SL
1831,Thứ 4,15/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,42,,42,,42,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,Thứ 5,16/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Cá Nục Kho Cà,01 - Cá Nục Kho Cà,,Thịt Luộc,02 - Thịt Luộc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canh Súp,12 - Canh Súp,,Dưa Leo,13 - Dưa Leo,,,,,Chuối,15 - Chuối,,,,,
1962,Thứ 6,17/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,Thứ 7,18/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,Chủ nhật,19/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất chay,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2151,Thứ 2,20/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất chay,Ca 1,49,,49,,49,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Thịt xào rau củ,01 - Thịt xào rau củ,0,Tôm rang lá chanh,02 - Tôm rang lá chanh,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,Canh rau ngót,12 - Canh rau ngót,,Cải luộc,13 - Cải luộc,,,,,Trái cây,15 - Trái cây,,,,,
2218,Thứ 3,21/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,190,,,190,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,Thứ 4,22/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,124,,,124,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,Thứ 5,23/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,Thứ 5,23/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất nước,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,Thứ 6,24/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2435,Thứ 6,24/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,Thứ 6,24/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất chay,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2580,Thứ 7,25/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,Thứ 7,25/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mì sữa,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2582,Thứ 7,25/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất chay,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3223,Thứ 2,27/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3224,Thứ 2,27/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,Thứ 3,28/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,Thứ 3,28/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3320,Thứ 3,28/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3359,Thứ 3,28/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất nước,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2928,Thứ 4,29/04/2026,20,SHINE,,,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2955,Thứ 4,29/04/2026,20,SHINE,,,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,Thứ 5,30/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3011,Thứ 5,30/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,Thứ 6,01/05/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,Thứ 6,01/05/2026,20,SHINE,SNE01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,Thứ 7,02/05/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,Thứ 7,02/05/2026,20,SHINE,SNE01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,Chủ nhật,03/05/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179,Chủ nhật,03/05/2026,20,SHINE,SNE01,Bếp trung tâm,Suất nước,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,Thứ 4,29/04/2026,20,SHINE,,,Suất mặn,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,Thứ 4,29/04/2026,20,SHINE,,,Suất nước,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3550,Thứ 5,30/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mặn,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3588,Thứ 5,30/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất nước,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3656,Thứ 5,30/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất chay,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3657,Thứ 5,30/04/2026,20,SHINE,SNE01,Bếp trung tâm,Suất mì sữa,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943,Thứ 5,02/04/2026,19,SCAVI,SCV02,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,Thứ 5,02/04/2026,19,SCAVI,SCV02,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,Thứ 6,03/04/2026,19,SCAVI,SCV02,,,Ca 1,,100,,,100,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,Thứ 6,03/04/2026,19,SCAVI,SCV02,,,Ca 1,,100,,,100,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,Thứ 7,04/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,Thứ 7,04/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,Chủ nhật,05/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,Chủ nhật,05/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,Thứ 2,06/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,Thứ 2,06/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,Thứ 3,07/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,Thứ 3,07/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,Thứ 4,08/04/2026,19,SCAVI,SCV02,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,0,,,,
1392,Thứ 4,08/04/2026,19,SCAVI,SCV02,,,Ca 1,,,,,,,Chị Nga duyệt,,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,Thứ 5,09/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chị Nga đã duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Bò xào,01 - Bò xào,0,Gà Lagu,02 - Gà Lagu,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Canh Cải Ngọt,12 - Canh Cải Ngọt,,Rau muống luộc,13 - Rau muống luộc,,,,,Chè Đậu Xanh,15 - Chè Đậu Xanh,0,,,,
1455,Thứ 5,09/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Bò xào,01 - Bò xào,,Gà Lagu,02 - Gà Lagu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canh Cải Ngọt,12 - Canh Cải Ngọt,,Rau muống luộc,13 - Rau muống luộc,,,,,Chè Đậu Xanh,15 - Chè Đậu Xanh,,,,,
1511,Thứ 6,10/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chị Nga đã duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Bò xào,01 - Bò xào,200,Gà Lagu,02 - Gà Lagu,200,,,0,,,0,,,0,,,0,,,100,,,100,,,0,,,200,,,0,Canh Cải Ngọt,12 - Canh Cải Ngọt,,Rau muống luộc,13 - Rau muống luộc,,,,,Chè Đậu Xanh,15 - Chè Đậu Xanh,320,,,,
1518,Thứ 6,10/04/2026,19,SCAVI,SCV02,,,Ca 1,,450,,,450,,Chị Nga duyệt,Chị Nga đã duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Bò xào,01 - Bò xào,250,Gà Lagu,02 - Gà Lagu,250,,,0,,,0,,,0,,,0,,,125,,,125,,,0,,,250,,,0,Canh Cải Ngọt,12 - Canh Cải Ngọt,,Rau muống luộc,13 - Rau muống luộc,,,,,Chè Đậu Xanh,15 - Chè Đậu Xanh,400,,,,
1574,Thứ 7,11/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,Thứ 7,11/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,Chủ nhật,12/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,Chủ nhật,12/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1700,Thứ 2,13/04/2026,19,SCAVI,SCV02,,,Ca 1,720,0,720,,720,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,720,,,720,,,,,,,,,,,,,,,0,,,0,,,,,,380,,,,,,,,,,,,,,,,,,,
1707,Thứ 2,13/04/2026,19,SCAVI,SCV02,,,Ca 1,80,0,80,,80,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,80,,,80,,,,,,,,,,,,,,,0,,,0,,,,,,30,,,,,,,,,,,,,,,,,,,
1763,Thứ 3,14/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,Thứ 3,14/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826,Thứ 4,15/04/2026,19,SCAVI,SCV02,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1833,Thứ 4,15/04/2026,19,SCAVI,SCV02,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1894,Thứ 5,16/04/2026,19,SCAVI,SCV02,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Vịt Kho Gừng,01 - Vịt Kho Gừng,,Thịt Xào Bông Cải,02 - Thịt Xào Bông Cải,,,,,,,,,,,,,,Nui xào chay,07 - Nui xào chay,,Nui xào chay,08 - Nui xào chay,,,,,Miến Gà,10 - Miến Gà,,,,,Canh Cải Thảo,12 - Canh Cải Thảo,,Đậu Bắp Luộc + Chao,13 - Đậu Bắp Luộc + Chao,,,,,,,,,,,
1901,Thứ 5,16/04/2026,19,SCAVI,SCV02,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Vịt Kho Gừng,01 - Vịt Kho Gừng,,Thịt Xào Bông Cải,02 - Thịt Xào Bông Cải,,,,,,,,,,,,,,Nui xào chay,07 - Nui xào chay,,Nui xào chay,08 - Nui xào chay,,,,,Miến Gà,10 - Miến Gà,,,,,Canh Cải Thảo,12 - Canh Cải Thảo,,Đậu Bắp Luộc + Chao,13 - Đậu Bắp Luộc + Chao,,,,,,,,,,,
1957,Thứ 6,17/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Cá nục kho cà,01 - Cá nục kho cà,,Trứng luộc,02 - Trứng luộc,,,,,,,,,,,,,,Cà tím xào lá lốt,07 - Cà tím xào lá lốt,,Nấm đùi gà kho gừng,08 - Nấm đùi gà kho gừng,,,,,Hủ tiếu xương,10 - Hủ tiếu xương,,,,,Canh chua muống,12 - Canh chua muống,,Cải luộc,13 - Cải luộc,,,,,Rau câu,15 - Rau câu,,,,,
1964,Thứ 6,17/04/2026,19,SCAVI,SCV02,,,Ca 1,,0,,,0,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Cá nục kho cà,01 - Cá nục kho cà,,Trứng luộc,02 - Trứng luộc,,,,,,,,,,,,,,Cà tím xào lá lốt,07 - Cà tím xào lá lốt,,Nấm đùi gà kho gừng,08 - Nấm đùi gà kho gừng,,,,,Hủ tiếu xương,10 - Hủ tiếu xương,,,,,Canh chua muống,12 - Canh chua muống,,Cải luộc,13 - Cải luộc,,,,,Rau câu,15 - Rau câu,,,,,
2020,Thứ 7,18/04/2026,19,SCAVI,SCV02,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2027,Thứ 7,18/04/2026,19,SCAVI,SCV02,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,Chủ nhật,19/04/2026,19,SCAVI,SCV02,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,Chủ nhật,19/04/2026,19,SCAVI,SCV02,,,Ca 1,,,,,,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2146,Thứ 2,20/04/2026,19,SCAVI,SCV02,,,Ca 1,800,,800,,800,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Bò bóp thấu,01 - Bò bóp thấu,,Chả cá nha trang rim,02 - Chả cá nha trang rim,,,,,,,,,,,,,,Nui xào chay,07 - Nui xào chay,,,,,,,,Mì Quảng,10 - Mì Quảng,,,,,Canh súp,12 - Canh súp,,Rau muống luộc,13 - Rau muống luộc,,,,,,,,,,,
2153,Thứ 2,20/04/2026,19,SCAVI,SCV02,,,Ca 1,65,,65,,65,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,Bò bóp thấu,01 - Bò bóp thấu,,Chả cá nha trang rim,02 - Chả cá nha trang rim,,,,,,,,,,,,,,Nui xào chay,07 - Nui xào chay,,,,,,,,Mì Quảng,10 - Mì Quảng,,,,,Canh súp,12 - Canh súp,,Rau muống luộc,13 - Rau muống luộc,,,,,,,,,,,
2213,Thứ 3,21/04/2026,19,SCAVI,SCV02,,,Ca 1,,1253,,,1253,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,Thứ 3,21/04/2026,19,SCAVI,SCV02,,,Ca 1,,102,,,102,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2276,Thứ 4,22/04/2026,19,SCAVI,SCV02,,,Ca 1,,1258,,,1258,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,Thứ 4,22/04/2026,19,SCAVI,SCV02,,,Ca 1,,104,,,104,,Chị Nga duyệt,Chưa duyệt,Load dữ liệu,Tạo BOM,Load dữ liệu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
